Gene	Ramos_19O2_NoCyclo_1	Ramos_1O2_NoCyclo_3	Ramos_1O2_NoCyclo_2	Ramos_19O2_NoCyclo_3	Ramos_1O2_NoCyclo_1	Ramos_1O2_PlusCyclo_1	Ramos_1O2_PlusCyclo_3	Ramos_1O2_PlusCyclo_2	Ramos_19O2_NoCyclo_2
COX10-AS1	1.726803681	2.043909356	1.753413503	1.883462404	1.613578747	1.523714279	1.527616274	1.793372871	1.529014746
COX10	4.417477392	4.279481442	4.247016793	4.302523207	4.311892436	4.315371386	4.406336344	4.406912295	4.160168925
AC005224.2	0.558254973	0.590041962	0.237545574	0.359650757	0.631672372	0.554663395	0.327079959	0.52127128	0.510277916
RPS18P12	0.336275184	0.298280014	0.441451974	0.557639222	0.497760501	0.392373035	0.439634224	0.615354899	0.359389636
TVP23C	0.073818265	0.186255238	0.123656379	0	0.126391427	0	0.327079959	0.068131062	0.066464221
TRIM16	0.336275184	0.675510233	0.488223599	0.690118798	0.401040581	0.554663395	0.139847561	0.569079898	0.557259813
ZNF286A	1.58252972	1.595103603	1.384528717	1.807705805	1.59183253	1.549617588	1.449116422	1.011146298	1.552393816
UBE2SP1	3.248651321	2.9800848	3.432884354	3.261204204	3.13464803	3.060901497	3.176531289	3.135139372	3.309003768
ZSWIM7	2.714761564	2.743300031	2.797273878	2.715439453	2.729213335	2.899055519	2.65375069	2.975775938	2.704035113
TTC19	4.493417495	4.485809622	4.552293392	4.405689791	4.380087942	4.370909673	4.406336344	4.514607367	4.46124294
NCOR1	6.869986465	6.868505748	6.724528476	6.920474776	6.779585868	6.860154517	6.885204355	6.912792352	6.846104741
PIGL	2.569215221	2.507267253	2.108098086	2.56250644	2.356200102	2.585157133	2.665371469	2.458714544	2.453907685
CENPV	4.737243171	4.56633651	4.43184321	4.557952119	4.50750917	4.438321531	4.487133843	4.489981056	4.588262915
UBB	7.742084866	7.632492096	7.625896701	7.608237727	7.623946214	7.549856561	7.652982974	7.513556054	7.676864234
RP11-138I1.4	0.211006825	0.186255238	0.123656379	0.130102893	0.064579381	0.073260545	0.139847561	0.133189216	0.190856941
TRPV2	3.530097143	3.153952267	3.30155341	3.520455458	3.222180054	3.396816161	3.18462958	3.402562081	3.336198274
LRRC75A-AS1	6.968829211	7.094800568	7.068345289	6.996014547	7.0371148	7.262326879	7.247960966	7.351706325	6.904047198
LRRC75A	0.14404262	0.126802425	0	0.066517542	0.064579381	0	0.139847561	0	0.066464221
ZNF287	1.477652038	1.873521542	1.456861558	1.272367385	1.45398628	1.575063999	1.048781116	1.576602473	1.685230205
AC005822.1	0.14404262	0	0.06315264	0.130102893	0.126391427	0.142979989	0.139847561	0	0
ZNF624	1.726803681	1.760708991	1.863950851	1.481848236	2.08759177	1.785890727	1.501921341	1.75254641	1.747326635
CCDC144A	1.364548298	0.756197123	0.852345101	1.154993199	1.069509662	0.954309326	0.593538749	0.615354899	1.026614376
RP11-219A15.1	0.14404262	0.402229393	0.181724514	0.066517542	0.126391427	0.392373035	0.071617632	0	0.190856941
UPF3AP1	0.073818265	0.064793891	0.06315264	0.130102893	0.126391427	0	0.139847561	0	0.066464221
USP32P1	0.395053348	0.5453309	0.343098223	0.690118798	0.673683021	0.392373035	0.139847561	0.615354899	0.731235738
TBC1D27	0.211006825	0.298280014	0.237545574	0.51063069	0.401040581	0.333948995	0.384454452	0.195439736	0.510277916
TNFRSF13B	1.393666324	1.457094713	1.282072858	1.432260056	1.404946659	1.066211202	1.337328823	1.321402275	1.552393816
MPRIP	5.429744779	5.450222074	5.354511873	5.607392609	5.542161378	5.538417462	5.499118351	5.435116425	5.499018201
RP11-45M22.2	0.505879259	0.351190724	0.393113077	0.191003686	0.450210916	0.273058765	0.204995859	0.255114961	0.359389636
FLCN	2.089128948	2.091334483	2.290697903	2.35195931	2.262956196	2.044571059	2.26815767	1.622640612	2.225731299
AC055811.5	0.073818265	0	0.06315264	0	0.064579381	0.073260545	0.071617632	0	0
COPS3	6.4635671	6.577267616	6.54812956	6.461926475	6.500573829	6.525262364	6.557464429	6.553721705	6.498860132
NT5M	0.998175799	0.905177235	0.887665297	1.529788461	0.830466243	1.203072165	1.151510959	1.045351824	0.992834117
RPL13P12	2.726252795	2.447775887	2.544139049	2.585371856	2.604446121	2.547088051	2.480392099	2.380485852	2.403374797
MED9	3.575276184	3.412301301	3.514234169	3.296275101	3.577902427	3.558634446	3.37358692	3.558729171	3.471121733
PEMT	2.378479754	2.586637409	2.555164817	2.56250644	2.748997784	2.958272821	3.031413333	3.061840438	2.296667448
RAI1	3.034269127	3.176117361	2.947094566	3.275335032	3.157033937	3.452796677	3.36648523	3.197307588	3.238686563
AC122129.3	0.451530229	0.499189743	0.343098223	0.4620387	0.297367509	0.333948995	0.544039317	0.255114961	0.305370397
SREBF1	5.230318339	5.343280011	5.199762166	5.455884789	5.290377879	5.525423002	5.45460493	5.439945915	5.121202863
TOM1L2	1.531043689	1.550551576	1.227980554	1.846081299	1.814714418	1.763930436	1.501921341	1.529046637	1.598045179
ATPAF2	3.406977036	3.380837211	3.396565109	3.514510918	3.474744857	3.766193069	3.60842559	3.582218775	3.288266113
RP11-384M20.1	0.211006825	0.064793891	0.123656379	0.130102893	0.064579381	0.392373035	0.139847561	0.068131062	0.130000847
GID4	3.846707309	3.826140588	4.019144974	3.974712195	3.898897049	3.986060752	4.132631329	4.198526971	3.832723489
DRG2	4.559148082	4.57192003	4.422842242	4.693038378	4.501690008	4.614320342	4.768792115	4.628985568	4.548122564
RP11-258F1.1	0.14404262	0.126802425	0.06315264	0	0.126391427	0.142979989	0	0	0.066464221
ALKBH5	6.650079239	6.876424057	6.926426539	6.661390442	7.001991721	6.895933091	6.839774276	6.975671516	6.594167289
LLGL1	4.355930159	4.333073367	4.205631347	4.319670067	4.315213989	4.284852915	4.140979109	4.228609336	4.237929096
FLII	6.571827344	6.407322631	6.343147635	6.54300683	6.293038906	6.353928909	6.320793882	6.213611141	6.431896714
MIEF2	1.142391855	1.504579772	1.200154338	1.327657467	1.005155586	1.497337365	1.01284533	0.865587141	1.026614376
TOP3A	4.773694636	4.759761209	4.606298007	4.721700784	4.803156685	4.715042564	4.662632626	4.867528062	4.63281039
SMCR8	4.88297167	4.817306935	4.696198915	4.85234108	4.671989564	4.932440658	4.974291546	4.87705588	4.839367209
SHMT1	5.69100686	5.864967882	5.83910526	5.675573169	5.837238292	5.744502439	5.77865836	5.712942457	5.745866313
CCDC144B	0.657625561	0.675510233	0.441451974	0.690118798	0.543792781	0.333948995	0.593538749	0.31241953	0.557259813
AC026271.5	0.750590499	0.402229393	0.441451974	0.359650757	0.450210916	0.554663395	0.544039317	0.615354899	0.646868678
ZNF286B	0.505879259	0.675510233	0.343098223	0.647296543	0.297367509	0.746048674	0.439634224	0.52127128	0.557259813
RP11-815I9.4	0.14404262	0.451523976	0.343098223	0.130102893	0.350135097	0.333948995	0.267328903	0.367534624	0.190856941
FOXO3B	0.073818265	0.243354689	0.123656379	0.066517542	0.126391427	0	0.139847561	0.133189216	0.190856941
UBE2SP2	0.14404262	0.186255238	0	0.066517542	0.126391427	0.073260545	0.139847561	0.068131062	0
TRIM16L	0.073818265	0.064793891	0.181724514	0.24943745	0	0.073260545	0.071617632	0	0.130000847
TVP23B	2.053081387	2.091334483	2.195254179	2.152043473	2.11833973	1.969800279	1.925691495	2.225023735	2.211115711
CTD-2145A24.5	0.073818265	0.243354689	0.237545574	0.130102893	0	0.073260545	0	0.133189216	0.130000847
PRPSAP2	5.377866084	5.357897606	5.431322356	5.256620276	5.414805221	5.350430379	5.267128737	5.341865028	5.346883109
AC090286.2	0.14404262	0.064793891	0	0	0.064579381	0.142979989	0.139847561	0	0
FAM83G	3.982272169	3.826140588	3.894463794	3.894589544	4.00965166	3.962150528	3.992047209	4.012207778	3.964918246
GRAP	5.82396529	5.722882571	5.700738603	5.726603677	5.808064683	5.822269074	5.845307483	5.779229403	5.650237447
GRAPL	0	0.5453309	0.237545574	0.359650757	0.497760501	0.392373035	0.139847561	0.133189216	0.305370397
SNORD3A	0.073818265	0.064793891	0.291287008	0	0.064579381	0	0.071617632	0	0.066464221
EPN2	5.02232957	4.901756595	4.880619038	5.010647777	4.874689693	4.734934404	4.811254819	4.740188292	4.897575497
B9D1	1.771857676	1.572999559	1.525740314	1.78812835	1.613578747	1.549617588	1.866514764	1.205178628	1.481088375
MAPK7	2.93872195	3.205150842	3.044201654	2.853703375	2.88931771	3.131206386	3.232287309	2.948922539	2.843236082
RPS2P46	0.794918948	1.040202691	0.393113077	0.849726997	0.937796304	0.914993072	0.641396023	0.703676795	0.92280393
ALDH3A2	4.322251239	4.437692239	4.401618989	4.299069243	4.460285105	4.462384371	4.506645464	4.458594996	4.488769692
RP11-78O7.2	0.2750002	0.186255238	0.237545574	0.4620387	0.185663593	0.273058765	0.267328903	0	0
AKAP10	3.962974721	4.014240649	3.733921607	3.908256156	3.749765867	4.037308648	3.925954099	3.778006412	3.813500738
SPECC1	1.749506545	1.700812388	1.547988012	1.846081299	2.08759177	1.969800279	2.000997428	1.909346638	1.806860242
SCDP1	0.14404262	0.126802425	0.181724514	0.24943745	0.126391427	0.073260545	0.071617632	0.133189216	0.130000847
RP11-283C24.1	0.073818265	0.186255238	0.181724514	0.066517542	0.064579381	0	0.139847561	0.133189216	0.190856941
USP22	9.316739922	9.331648603	9.284062794	9.313587379	9.333945743	9.344205386	9.378795654	9.356180182	9.288457423
DHRS7B	3.052642022	3.205150842	3.18572053	3.079867576	3.171767199	3.270115226	3.408580272	3.070171108	3.078823822
TMEM11	5.001201058	5.024926453	4.994350819	5.074668598	5.062304726	5.061822772	4.943602211	5.053382225	5.117288929
AC087294.2	0.395053348	0.451523976	0.181724514	0.51063069	0.673683021	0.333948995	0.267328903	0.471823901	0.557259813
NATD1	0.451530229	0.243354689	0.343098223	0.4620387	0.185663593	0.333948995	0.492781014	0.471823901	0.359389636
MAP2K3	5.914645302	5.938128504	5.824370433	6.039713202	5.884959694	5.960231736	5.988645083	5.994767667	5.901893188
C17orf51	3.803965283	3.863043751	3.654125003	3.908256156	3.867566313	3.882860771	3.896674512	3.977197605	3.764292525
UBBP4	0.14404262	0.716417685	0.06315264	0.411752846	0.242596397	0.209484929	0.139847561	0.068131062	0
MTRNR2L1	0.2750002	0.298280014	0.291287008	0.066517542	0.126391427	0.209484929	0.204995859	0.255114961	0.305370397
TUFMP1	0.211006825	0.064793891	0.06315264	0	0.064579381	0	0	0.068131062	0.190856941
WSB1	5.807831325	5.766144306	5.760309911	5.779613117	5.840699811	5.922318505	6.020664396	5.903311456	5.811527314
RP11-173M1.5	0.2750002	0.126802425	0.123656379	0	0.185663593	0.142979989	0.439634224	0.195439736	0.066464221
KSR1	0.14404262	0.243354689	0.533526401	0.603164248	0.126391427	0.448522905	0.327079959	0.068131062	0.130000847
LGALS9	0.998175799	0.869349533	0.988716273	0.731706553	0.902899358	0.992582498	1.083843496	0.826781007	0.84920019
NLK	4.811946667	4.829012062	4.895877762	4.921361495	4.826621626	4.835749488	4.900001858	4.791473177	5.053177313
CTD-2008P7.1	0.073818265	0.186255238	0.181724514	0.130102893	0.242596397	0.073260545	0.139847561	0.068131062	0
CTD-2008P7.6	0.073818265	0.064793891	0.06315264	0.130102893	0.185663593	0.073260545	0	0.31241953	0.066464221
KRT18P55	0.073818265	0.126802425	0.123656379	0.066517542	0.242596397	0	0	0.133189216	0
TMEM97	6.783941315	6.883176758	6.907192801	6.847869368	6.925815671	6.852370862	6.956698049	6.979546487	6.838398367
IFT20	3.34123862	3.479197714	3.275123418	3.343984737	3.426417669	3.539372277	3.456187394	3.43517718	3.309003768
TNFAIP1	4.568754383	4.400520864	4.496188333	4.52580601	4.442169797	4.564373173	4.454016359	4.532805103	4.46124294
POLDIP2	7.492434885	7.461805834	7.419664435	7.475686546	7.446377255	7.456244323	7.493039609	7.517368999	7.485178538
TMEM199	4.658459242	4.692154154	4.663457536	4.695667709	4.720394415	4.760113119	4.639251998	4.768620306	4.761260439
SARM1	5.383320184	5.311925515	5.220687628	5.444986988	5.322092477	5.420539257	5.393033195	5.42540867	5.358535125
VTN	0.073818265	0.126802425	0	0.130102893	0.064579381	0.209484929	0	0.068131062	0.130000847
SLC46A1	3.166680382	3.443093804	3.281776448	3.246933598	3.304703708	3.222600955	3.263206388	3.174307297	3.342917553
CTD-2350C19.2	0.395053348	0	0.441451974	0.359650757	0.450210916	0.209484929	0.384454452	0.195439736	0.411459007
RP11-192H23.4	1.334830454	1.331058288	1.083150263	1.38090658	1.301564189	1.101662745	1.278009548	1.235124041	1.685230205
RPS7P1	1.857952423	1.909247058	1.881577538	1.827021146	1.974499887	2.062673571	2.037225856	1.852524787	1.826171085
UNC119	2.071217751	2.05989158	2.108098086	2.023994024	2.235169416	2.354804607	2.173674298	2.29777086	2.088533383
PIGS	5.571865671	5.45476233	5.391891572	5.477436498	5.537902889	5.518881617	5.550155913	5.49975993	5.404224304
ALDOC	3.793078944	5.296832138	5.227595875	4.087124317	5.420984831	4.934899671	4.988238631	5.104973031	3.754246218
SPAG5	7.18827766	7.231608892	7.029342568	7.184240239	7.143245162	7.102535673	7.094704008	7.062264177	7.186337356
SPAG5-AS1	0.2750002	0.064793891	0.123656379	0.24943745	0.126391427	0.142979989	0.139847561	0.195439736	0.190856941
RP11-192H23.8	0.657625561	0.5453309	0.343098223	0.849726997	0.588401605	0.653527313	0.544039317	0.367534624	0.602759859
SGK494	3.428240623	3.161378533	2.887275682	3.508541782	3.200789882	3.285611821	3.049263335	2.865226434	3.216905256
KIAA0100	8.759832177	8.756616739	8.673101504	8.748556306	8.683014444	8.732117689	8.761073843	8.781013982	8.696309392
SDF2	4.473099807	4.497592329	4.552293392	4.597855925	4.498771602	4.502723593	4.513091134	4.505421691	4.527625656
SUPT6H	7.728935599	7.685606213	7.547664457	7.727060525	7.689402948	7.625256229	7.696109114	7.673149189	7.658801922
PROCA1	0.558254973	0.590041962	0.291287008	0.51063069	0.497760501	0.554663395	0.139847561	0.195439736	0.066464221
RAB34	4.359624187	4.523756756	4.395497412	4.412099034	4.550420433	4.512634591	4.591322353	4.547796482	4.442595588
RPL23A	8.574185175	8.615903796	8.545878123	8.516561528	8.53809742	8.602583861	8.656144498	8.73230496	8.512403715
AC010761.8	0	0.126802425	0.06315264	0.066517542	0.242596397	0.073260545	0.492781014	0.068131062	0.066464221
SNORD4A	0.608795659	0.756197123	0.661477641	0.603164248	0.497760501	0.604942047	0.492781014	0.660191626	0.689668831
TLCD1	2.349050434	2.564402263	2.464505064	2.404334918	2.626004445	2.728118759	2.839600051	2.670773668	2.351007459
NEK8	4.097362955	4.07841206	3.937232679	4.130523703	3.989002654	4.160091827	4.237557251	4.025120612	3.956180179
TRAF4	6.063625851	5.943522692	5.888978772	6.061281733	5.939786448	6.174115623	6.169877164	6.002405731	6.073307632
C17orf63	4.646412825	4.779199277	4.565985247	4.742194218	4.643205024	4.659625648	4.7054755	4.634613637	4.6892663
ERAL1	6.137567088	6.138619543	6.012115773	6.122164279	6.130029651	6.158419178	6.21208632	6.103269987	6.136550081
FLOT2	6.365933449	6.43055781	6.390085267	6.420405916	6.478523323	6.469533558	6.525940029	6.397808662	6.308599423
DHRS13	4.493417495	4.754860493	4.565985247	4.569466273	4.71285869	4.691968038	4.792830976	4.788951772	4.423704052
PHF12	5.787406782	5.731639323	5.575021329	5.880123913	5.834925991	5.868023084	5.873133999	5.795649976	5.713825332
RP11-321A17.3	0.211006825	0.126802425	0.123656379	0.066517542	0.126391427	0.333948995	0	0	0
MYO18A	6.45409575	6.372552826	6.246128613	6.44249011	6.3836275	6.439542326	6.501025847	6.363480668	6.300855517
TIAF1	1.749506545	1.527748779	1.591479888	1.506017469	1.354181265	1.672585629	1.475760461	1.402810633	1.552393816
TWF1P1	0.336275184	0.63340892	0.778999686	0.772128994	0.830466243	0.700529552	0.439634224	0.786902131	0.602759859
NUFIP2	7.824585388	7.771519876	7.905484602	7.868641911	7.890110953	7.799311716	7.755078592	7.753584112	7.925690169
RP11-296K13.4	0.073818265	0.064793891	0.123656379	0	0.064579381	0	0.204995859	0.068131062	0
RP11-802D6.1	0.558254973	0.590041962	0.816138446	0.359650757	0.401040581	0.333948995	0.439634224	0.367534624	0.771638484
TAOK1	7.431437482	7.401153171	7.530308928	7.476451254	7.484125322	7.369375054	7.364379874	7.401659455	7.464531169
ABHD15	4.385220887	4.440747052	4.410752925	4.329861206	4.36734443	4.36362694	4.551171857	4.493082431	4.237929096
TP53I13	2.349050434	2.385725413	2.046924226	2.539272784	2.206836926	2.383893097	2.493489911	2.116591638	2.056188297
GIT1	6.201741946	6.164719397	6.051580655	6.267978235	6.177340124	6.353928909	6.446504744	6.176474799	6.194352393
ANKRD13B	4.232431538	3.934133494	3.724185084	4.118816391	3.968053805	4.221808159	4.305971518	4.194722185	4.053607839
CORO6	0.451530229	0.451523976	0.393113077	0.772128994	0.450210916	0.209484929	0.818372192	0.420621413	0.305370397
SSH2	6.490771755	6.551357827	6.3862316	6.526855935	6.444044091	6.510500664	6.488814368	6.562605874	6.453789199
RP11-68I3.11	0.073818265	0.126802425	0.06315264	0.191003686	0.064579381	0.142979989	0	0.31241953	0.066464221
EFCAB5	0.657625561	0.832609382	0.533526401	1.092519349	0.673683021	0.874575284	0.492781014	0.903376737	0.958243901
NSRP1	5.67033431	5.609366651	5.499976083	5.607392609	5.439366412	5.657845117	5.691834749	5.619538566	5.579455986
BLMH	7.388236434	7.374642985	7.343406746	7.336889468	7.356138978	7.437724218	7.441170584	7.442740561	7.387003763
TMIGD1	0.14404262	0.064793891	0	0.066517542	0.185663593	0	0.071617632	0.068131062	0.066464221
CPD	6.185183426	6.197597146	6.334374265	6.21397861	6.24246829	6.250134024	6.310654455	6.275259245	6.32396364
GOSR1	5.976095642	6.039337119	5.957065727	5.914388584	5.965381121	6.120035936	6.056408331	6.02935909	5.98370993
AC005562.1	1.07208511	1.103254278	0.887665297	1.214873623	0.937796304	1.029866509	1.278009548	1.235124041	0.8864714
SMURF2P1	0.14404262	0.126802425	0.06315264	0.066517542	0.126391427	0.142979989	0.071617632	0	0.066464221
LRRC37BP1	3.14115254	3.061720982	3.149803618	3.12738292	3.14214866	3.367989678	3.37358692	3.234844851	3.157160942
SUZ12P	3.898413422	3.694125862	3.558739875	3.979035621	3.739912821	3.698341414	3.667403907	3.672529819	3.907151221
CRLF3	6.298252775	6.400278474	6.441498129	6.36366955	6.382836264	6.42387203	6.331774404	6.42972113	6.328202599
CTD-2349P21.9	1.304487559	0.905177235	0.852345101	1.214873623	0.902899358	0.790175422	0.776121548	0.660191626	0.731235738
ATAD5	6.328725706	6.394775807	6.404636035	6.419610908	6.316432076	6.259973771	6.113727957	6.044235881	6.396001175
RP13-753N3.1	0.073818265	0.186255238	0.06315264	0	0.126391427	0.273058765	0	0.31241953	0.130000847
TEFM	4.123670383	4.113292388	4.058420628	3.983346129	3.968053805	3.571334482	3.954651256	3.778006412	3.982237193
RP13-753N3.3	1.477652038	1.30447371	1.633698925	1.576186751	1.757262198	1.44309115	1.247409473	0.786902131	1.552393816
ADAP2	0.211006825	0.186255238	0.343098223	0.130102893	0.401040581	0.273058765	0.384454452	0.133189216	0.305370397
RNF135	0.657625561	0.63340892	0.57744983	0.51063069	0.401040581	0.746048674	0.776121548	0.940201696	0.305370397
RP11-848P1.5	0	0.126802425	0.123656379	0.066517542	0.064579381	0.073260545	0.139847561	0.133189216	0.130000847
NF1	6.873220414	6.712954856	6.665974262	6.885780532	6.708740895	6.798028059	6.782232718	6.939183719	6.882878756
OMG	0.211006825	0.186255238	0.06315264	0.305596303	0.185663593	0.209484929	0.267328903	0.255114961	0
EVI2B	5.79561133	5.822270203	5.875846839	5.950062244	5.841851807	5.773643265	5.715782817	5.696892719	5.876646733
EVI2A	4.149506675	3.881147281	4.13022105	4.239050193	3.993156166	3.721315035	3.825952027	3.672529819	4.266483391
RAB11FIP4	6.200712588	6.288573484	6.166582532	6.265325722	6.218721042	6.341934804	6.377531132	6.274358224	6.178474941
COPRS	5.383320184	5.372368579	5.338646558	5.272558048	5.286998582	5.284473312	5.391284788	5.244009161	5.343536604
UTP6	7.208390278	7.195442174	7.164627378	7.176260951	7.115412564	7.149343901	7.178190979	7.124084903	7.193325568
SUZ12	7.862179612	7.951761329	8.172402167	7.893189464	8.048424565	7.835625054	7.8179279	7.773808334	8.018061383
LRRC37B	2.581920884	2.507267253	2.440921114	2.573984447	2.330168213	2.682021199	2.467174286	2.703273242	2.466269107
SH3GL1P1	0.395053348	0.186255238	0.123656379	0	0.126391427	0	0	0	0.249249555
RP11-640N20.4	0.395053348	0	0	0.130102893	0.185663593	0.142979989	0.139847561	0.133189216	0.130000847
RP11-640N20.6	2.449529141	2.435577461	2.533028368	2.651870955	2.419296112	2.622247439	2.50646988	2.591967011	2.282756507
CTD-2095E4.1	0.395053348	0.451523976	0.237545574	0.24943745	0.297367509	0.273058765	0.492781014	0.367534624	0.190856941
CTD-2095E4.5	0.14404262	0.243354689	0.06315264	0	0.126391427	0.392373035	0.139847561	0.420621413	0.249249555
RHOT1	5.464466346	5.451737081	5.393428237	5.410190803	5.386664663	5.372367457	5.459619234	5.525736437	5.459373276
CTD-2095E4.3	0.211006825	0.243354689	0.291287008	0.411752846	0.350135097	0.209484929	0.327079959	0.255114961	0.066464221
C17orf75	5.316469352	5.238343673	5.232755437	5.277831751	5.124212242	5.176400245	5.103778387	5.084557557	5.142541733
ZNF207	8.102408864	8.221926303	8.310976354	8.160122869	8.262924619	8.089572826	8.062478544	8.069896961	8.2197565
PSMD11	7.791465517	7.801534776	7.795881683	7.74842854	7.797852196	7.690012053	7.723117806	7.674174273	7.878488982
CDK5R1	1.209430971	1.407993376	1.35958878	1.664733233	1.45398628	1.066211202	1.048781116	1.205178628	1.32694542
MYO1D	5.814575752	5.789097065	5.812932651	5.883587234	5.816292935	5.889733579	5.954715607	5.924141964	5.818775777
RP11-466A19.8	0	0.243354689	0.181724514	0.066517542	0.350135097	0.073260545	0	0.068131062	0.130000847
AC084809.2	0.395053348	0.451523976	0.343098223	0.24943745	0.297367509	0.209484929	0.139847561	0.068131062	0.190856941
TLK2P1	0.14404262	0.243354689	0.181724514	0.24943745	0.185663593	0.273058765	0.071617632	0.31241953	0.130000847
CCT6B	1.997262833	1.760708991	2.152334192	2.089438945	2.056174185	2.166763095	2.089917794	2.603492108	1.747326635
ZNF830	4.417477392	4.425407889	4.257180281	4.58088926	4.383256309	4.388957272	4.241444363	4.243418519	4.39812426
LIG3	6.932087016	6.921403131	6.749342118	6.86198361	6.904473183	6.901601354	6.985375585	6.937477181	6.911976571
RFFL	3.483457422	3.734516134	3.679538803	3.422272049	3.774108037	3.583923694	3.632307017	3.639322139	3.718522774
RAD51D	4.781977312	4.757312932	4.501898047	4.794644125	4.702749435	4.743376229	4.834602068	4.87705588	4.673360207
NLE1	5.85177272	5.678283347	5.601854249	5.815110294	5.695320099	5.844673732	5.860552078	5.820553001	5.740787336
RP11-799D4.4	0.211006825	0.298280014	0.291287008	0.130102893	0.242596397	0.073260545	0.071617632	0.133189216	0
SLFN5	1.0356037	1.504579772	1.409044833	1.432260056	1.569753502	1.297819103	1.449116422	1.504667653	1.026614376
SLFN11	0	0.064793891	0.06315264	0.066517542	0.297367509	0.142979989	0.071617632	0.068131062	0
RP11-1094M14.7	0.2750002	0.126802425	0	0	0.064579381	0.073260545	0.139847561	0.255114961	0.066464221
RP11-1094M14.11	2.208642398	2.027748096	2.077835372	2.283697119	2.235169416	2.062673571	2.089917794	1.946021445	1.864034212
PEX12	2.825751736	2.619360491	2.750075955	3.095880536	2.699018453	2.739416625	2.699682519	2.84594899	2.814517199
AP2B1	7.839211752	7.762087022	7.673472826	7.782529051	7.763917892	7.747446414	7.795959906	7.8553018	7.838038666
TAF15	8.338786169	8.364470227	8.30853502	8.288681025	8.30550731	8.32759834	8.310898257	8.314129717	8.302444137
RASL10B	0.837925859	0.243354689	0.533526401	0.647296543	0.242596397	0.333948995	0.593538749	0.52127128	0.689668831
C17orf50	0.073818265	0.064793891	0.06315264	0	0	0	0.139847561	0	0.066464221
AC015849.14	0.14404262	0.243354689	0.06315264	0.130102893	0.064579381	0.073260545	0.071617632	0.195439736	0.066464221
CCL5	0	0.126802425	0	0	0.064579381	0.142979989	0.071617632	0	0.066464221
AC015849.15	0.073818265	0	0.06315264	0.066517542	0	0	0.139847561	0	0.066464221
RDM1	0.14404262	0.186255238	0.06315264	0.305596303	0.185663593	0.209484929	0.204995859	0.068131062	0.190856941
ZNHIT3	6.01409324	6.019042428	5.997033604	5.932335675	5.99571417	6.017038236	6.090210728	6.079739133	6.020848076
MYO19	6.725020366	6.61426587	6.425815275	6.791833994	6.566167241	6.713904236	6.707622793	6.569233281	6.684889387
PIGW	5.565482394	5.819925824	5.887888998	5.700659723	5.672192153	5.772268873	5.779995243	5.736687167	5.590791189
GGNBP2	6.815216086	6.814183814	6.702383346	6.825835722	6.729428702	6.860154517	6.811290357	6.810842658	6.794342453
DHRS11	3.14115254	3.146487576	2.996464984	3.195844628	3.104249356	2.919065911	2.630224492	3.150934374	3.110670899
MRM1	4.864890869	4.512186664	4.478922343	4.698292258	4.472236829	4.703551432	4.776849656	4.620502084	4.63281039
CTB-75G16.3	0.14404262	0	0.123656379	0.130102893	0	0.073260545	0.139847561	0	0.066464221
AATF	7.501240659	7.463684212	7.386868851	7.44710357	7.440685908	7.468177364	7.524086896	7.524207006	7.439279449
RP11-333J10.3	0.14404262	0.064793891	0.123656379	0.24943745	0	0.073260545	0.071617632	0.068131062	0.305370397
ACACA	7.665065663	7.531877033	7.320165071	7.719651653	7.453930958	7.600300114	7.62944415	7.757780643	7.557009577
RP11-19G24.1	0.073818265	0	0.06315264	0.066517542	0.064579381	0.073260545	0.071617632	0	0.130000847
RP11-19G24.3	0.073818265	0.186255238	0.06315264	0.191003686	0.126391427	0.273058765	0.071617632	0.068131062	0.130000847
TADA2A	5.568677563	5.650846653	5.579078221	5.605995586	5.544993404	5.656355802	5.666037064	5.557192468	5.450067637
DUSP14	5.348424114	5.283281943	5.285017551	5.16851099	5.187202326	5.303627882	5.270937088	5.292877081	5.250115599
SYNRG	7.272497277	7.335378263	7.249802975	7.25458069	7.25166657	7.146694514	7.138615416	7.166466833	7.244909516
DDX52	6.654596963	6.672597471	6.640965235	6.698568641	6.55145534	6.497251138	6.478970213	6.487621348	6.656177561
TBC1D3L	0	0.186255238	0	0.359650757	0.126391427	0.142979989	0.139847561	0.133189216	0.249249555
MRPL45	5.521640353	5.41026289	5.45064084	5.466700887	5.433265204	5.406433053	5.297317721	5.454338137	5.499018201
GPR179	0.211006825	0.186255238	0	0.130102893	0.297367509	0.073260545	0.071617632	0.195439736	0
SOCS7	5.65086946	5.601198656	5.542148839	5.789492997	5.433265204	5.755673222	5.680426024	5.820553001	5.702114132
ARHGAP23	1.107666722	1.595103603	1.200154338	1.300277278	1.404946659	1.266923039	1.337328823	1.428956968	1.154341119
SRCIN1	0.2750002	0.126802425	0.62007541	0.24943745	0.350135097	0.604942047	0.327079959	0.31241953	0.411459007
EPOP	5.420932227	5.581958216	5.443241236	5.471311649	5.457516734	5.579858888	5.666037064	5.78935647	5.323292896
CTB-58E17.1	2.089128948	2.320885727	2.108098086	2.152043473	1.717648954	2.166763095	2.000997428	1.981787007	2.403374797
CTB-58E17.3	0.073818265	0	0.181724514	0	0.126391427	0	0.071617632	0	0.190856941
MLLT6	7.403526756	7.419076194	7.263312449	7.46609334	7.374962177	7.642660202	7.69362852	7.578504882	7.454871204
CISD3	4.833358061	4.699824414	4.606298007	4.816551773	4.695120733	4.869562358	4.795477403	4.791473177	4.879203116
